5810,9744,8734,9744,14834
5810,12183,1498,9744,7100
5810,12183,13554,12183,13554
5849,9744,13554,9744,19000
5849,12183,7519,9744,6282
5849,12183,5849,9744,11907
5874,961,3312,961,16999
5874,961,17337,961,10033
5874,961,13541,961,947
5880,11099,9073,11099,14679
5880,11099,15942,11099,16229
5880,11099,15942,11099,3535
5883,11252,2708,11252,2708
5883,11252,5883,11252,2708
5883,11252,2708,11252,2708
5908,1924,10198,1924,5908
5908,1924,10198,1924,10198
5908,1924,16747,1924,1394
5921,8659,4546,8659,5921
5921,8659,5921,8659,5921
5921,8659,4546,8659,5921
5958,16342,10785,16342,9673
5958,16342,18831,16342,12876
5958,16342,10785,16342,2256
5968,963,9057,963,4445
5968,963,2584,963,2217
5968,963,18967,963,9057
6095,8102,6095,8102,17187
6095,8102,5306,8102,6095
6095,8102,5306,8102,5306
6140,963,13004,963,4445
6140,963,2584,963,14347
6140,963,17205,963,2196
6149,5745,15923,5745,1920
6149,13457,2051,11388,17105
6149,13457,8045,11388,1915
6174,961,5123,961,10389
6174,961,6174,961,2283
6174,961,18809,961,13541
6200,9744,13353,9744,7107
6200,9744,7100,12183,6200
6200,12183,30,12183,13353
6201,7814,10759,7814,15335
6201,7814,6201,7814,858
6201,7814,937,7814,834
6273,2723,4238,13818,4238
6273,2723,12619,13818,6389
6273,2723,6986,2723,14234
6282,12183,13554,12183,6282
6282,9744,2534,9744,7107
6282,12183,5849,12183,5810
6344,19154,6344,19154,17877
6344,19154,17877,19154,6718
6344,19154,18968,19154,7401
6389,2723,16499,2723,18642
6389,2723,18642,13818,6986
6389,2723,14234,13818,15045
6454,16327,7280,16327,2551
6454,16327,6456,16327,1327
6454,16327,6456,16327,6454
6456,16327,1358,16327,6454
6456,16327,1358,16327,10913
6456,16327,6454,16327,1327
6503,2046,19049,2046,4596
6503,2046,4596,2046,6902
6503,2046,979,2046,6902
6572,14393,7090,14393,11131
6572,14393,5387,14393,18229
6572,14393,11131,14393,633
6684,12748,6684,12748,6684
6684,12748,6684,12748,6684
6684,12748,6684,12748,6684
6686,16342,1053,16342,4644
6686,16342,850,16342,9527
6686,16342,11714,16342,6686
6702,16342,8862,16342,17760
6702,16342,13143,16342,4644
6702,16342,1037,16342,1321
6712,11058,19257,11058,11015
6712,11058,17414,11058,17414
6712,11058,11015,11058,4282
6716,4551,6716,4551,12349
6716,14962,10830,14962,10830
6716,4551,11878,4551,10424
6718,19154,17877,19154,6344
6718,19154,6719,19154,10807
6718,19154,6719,19154,18968
6719,19154,6718,19154,8378
6719,19154,7401,19154,6344
6719,19154,10807,19154,17877
6789,14430,12960,14430,17586
6789,14430,17586,14430,605
6789,14430,605,14430,15669
6794,5956,88,1247,5349
6794,5956,18572,5956,5349
6794,5956,6794,5956,6794
6796,13440,1563,13440,19010
6796,13440,1563,4767,251
6796,4767,10486,4767,2782
6857,1247,6857,1247,19623
6857,9813,7721,9813,18970
6857,5956,6794,5956,7802
6885,2123,3296,2123,4703
6885,2123,4961,2123,3296
6885,2123,5525,2123,12399
6899,7485,2553,7485,5340
6899,7485,2645,7485,15356
6899,7485,13576,7485,236
6902,2046,6902,2046,979
6902,2046,11324,2046,4442
6902,2046,4596,2046,6503
6906,19154,8378,19154,17023
6906,19154,17877,19154,8378
6906,19154,8378,19154,6906
6971,9813,88,1247,14057
6971,9813,9406,9813,19086
6971,9813,2931,9813,14057
6986,2723,12619,2723,2661
6986,13818,6986,13818,2661
6986,13818,18970,9813,14057
7056,2123,4961,2123,1229
7056,2123,9317,2123,18769
7056,2123,18769,2123,7559
7090,14393,4785,14393,11131
7090,14393,16245,14393,16245
7090,14393,5387,14393,633
7100,9744,7107,9744,19000
7100,9744,8170,9744,9416
7100,9744,8734,9744,7100
7107,12183,13554,9744,10627
7107,12183,5849,9744,6200
7107,12183,1498,12183,8170
7183,5745,4913,5745,1920
7183,11388,2051,13457,15923
7183,13457,8045,13457,10876
7199,2278,11751,2278,2703
7199,2278,7199,2278,4647
7199,2278,2703,2278,8998
7280,16327,2551,16327,12650
7280,16327,12650,16327,6454
7280,16327,12650,16327,1327
7292,11388,8045,5745,18932
7292,5745,7183,11388,8045
7292,13457,15923,13457,17105
7394,13440,5261,13440,9321
7394,4767,17327,13440,4147
7394,4767,11313,13440,5261
7401,19154,17877,19154,18968
7401,19154,17877,19154,6344
7401,19154,10807,19154,6906
7519,12183,7519,12183,7519
7519,9744,13554,12183,13554
7519,9744,8734,9744,14834
7559,2123,7871,2123,7871
7559,2123,3737,2123,5525
7559,2123,3678,2123,3296
7576,11099,10063,11099,9657
7576,11099,5880,11099,11024
7576,11099,9073,11099,3535
7603,14393,13218,14393,5387
7603,14393,633,14393,633
7603,14393,16245,14393,5387
7608,11388,17105,13457,10876
7608,11388,2051,11388,6149
7608,13457,7608,5745,7292
7632,11058,4737,11058,4282
7632,11058,12377,11058,10449
7632,11058,2552,11058,7632
7721,9813,983,9813,9406
7721,9813,983,2442,983
7721,9813,18970,2723,16499
7736,17423,18144,17423,9989
7736,17423,15792,17423,17539
7736,17423,4616,17423,15792
7802,9813,1832,9813,12415
7802,9813,9335,9813,2931
7802,9813,983,9813,12415
7836,13457,18932,13457,18932
7836,13457,18932,13457,18833
7836,13457,2051,11388,18833
7842,1924,10198,1924,1394
7842,1924,10198,1924,1394
7842,1924,7842,1924,1394
7848,9813,14057,2442,945
7848,9813,6857,9813,17614
7848,9813,17614,9813,19086
7871,2123,1229,2123,9317
7871,2123,4961,2123,1439
7871,2123,7871,2123,7056
7874,2123,18769,2123,4961
7874,2123,7874,2123,4703
7874,2123,3124,2123,7874
7899,13457,1915,5745,1915
7899,13457,7608,13457,7899
7899,13457,7183,13457,951
8045,13457,17105,5745,1920
8045,13457,10876,5745,17105
8045,11388,1915,5745,15923
8052,14393,7603,14393,5387
8052,14393,4785,14393,7090
8052,14393,13218,14393,5387
8076,4767,2782,4767,8076
8076,4767,251,4767,6796
8076,4767,17327,13440,1563
8120,17423,4616,17423,15792
8120,17423,7736,17423,4616
8120,17423,13620,17423,9519
8170,12183,13353,9744,10627
8170,12183,6282,12183,6282
8170,9744,13353,9744,2534
8336,7814,9038,7814,4538
8336,7814,5126,7814,19510
8336,7814,10759,7814,10759
8378,19154,6718,19154,6719
8378,19154,8378,19154,17023
8378,19154,10807,19154,10807
8390,9744,9416,9744,7100
8390,9744,7107,9744,5849
8390,9744,8734,9744,8170
8537,11099,16403,11099,820
8537,11099,8537,11099,1539
8537,11099,17723,11099,9657
8565,8150,8565,8150,8565
8565,8150,8565,8150,8565
8565,8150,8565,8150,8565
8572,16349,2756,16349,2756
8572,16349,2756,16349,8572
8572,16349,8572,16349,8572
8668,7485,2553,7485,5340
8668,7485,10185,7485,5340
8668,7485,13963,7485,13576
8734,9744,30,9744,10457
8734,9744,7107,9744,1498
8734,9744,19000,9744,1498
8768,7814,9038,7814,8768
8768,7814,937,7814,8950
8768,7814,5379,7814,4897
8862,16342,14930,16342,4422
8862,16342,250,16342,15189
8862,16342,15189,16342,9527
8923,963,9389,963,8923
8923,963,5723,963,5968
8923,963,3930,963,13261
8950,7814,937,7814,6201
8950,7814,19510,7814,6201
8950,7814,8950,7814,19510
8958,14962,9646,4551,17767
8958,14962,16445,14962,6716
8958,4551,16445,14962,16445
8998,2278,11751,2278,15993
8998,963,17590,963,9057
8998,2278,10769,2278,7199
9025,7814,19510,7814,8768
9025,7814,8768,7814,19510
9025,7814,834,7814,858
9038,7814,5126,7814,937
9038,7814,5126,7814,8950
9038,7814,9038,7814,9025
9057,963,15317,963,18967
9057,963,8923,963,4445
9057,963,17466,963,681
9061,6302,18719,6302,18744
9061,6302,12349,14962,17767
9061,6302,18832,6302,15468
9073,11099,7576,11099,18901
9073,11099,11024,11099,16229
9073,11099,16229,11099,11762
9110,8102,10282,8102,17187
9110,8102,6095,8102,5306
9110,8102,5306,8102,10282
9317,2123,7559,2123,3296
9317,2123,4961,2123,15117
9317,2123,7056,2123,7056
9321,13440,3517,13440,11313
9321,4767,9739,13440,5261
9321,4767,6796,4767,1563
9328,11058,9328,11058,12377
9328,11058,12377,11058,19257
9328,11058,6712,11058,7632
9335,9813,6857,9813,14057
9335,9813,19086,1247,945
9335,9813,826,9813,2931
9389,963,17599,963,3920
9389,963,17590,963,339
9389,963,9910,963,3345
9406,9813,6971,9813,88
9406,9813,1832,9813,7848
9406,9813,10152,9813,1528
9416,9744,1498,9744,8390
9416,9744,7100,12183,5810
9416,9744,7519,12183,7519
9519,17423,3320,17423,15568
9519,17423,13045,17423,13620
9519,17423,8120,17423,1886
9527,16342,2983,16342,17059
9527,16342,10785,16342,17760
9527,16342,1037,16342,850
9568,12912,9568,12912,9568
9568,12912,9568,12912,15096
9568,12912,15096,12912,15096
9627,15164,1587,15164,15118
9627,15164,16200,15164,1587
9627,15164,1587,15164,16866
9646,4551,17460,4551,5458
9646,14962,12349,4551,9646
9646,14962,353,14962,5458
9657,11099,9657,11099,10063
9657,11099,14679,11099,820
9657,11099,820,11099,16007
9673,16342,2983,16342,12879
9673,16342,4644,16342,17760
9673,16342,6686,16342,14930
9739,4767,251,13440,17327
9739,4767,10486,13440,7394
9739,4767,11313,13440,10486
9742,17423,9742,17423,13045
9742,17423,7736,17423,9742
9742,17423,3079,17423,13620
9749,651,10551,651,17078
9749,651,18598,651,856
9749,651,771,651,12963
9797,7485,2553,7485,10185
9797,7485,2645,7485,2553
9797,7485,3992,7485,2645
9894,2046,4442,2046,11324
9894,2046,979,2046,14514
9894,2046,19049,2046,9978
9910,963,4705,963,8923
9910,963,14347,963,3555
9910,963,9389,963,16720
9978,2046,6503,2046,3366
9978,2046,127,2046,9894
9978,2046,14514,2046,6902
9989,17423,1761,17423,293
9989,17423,7736,17423,3320
9989,17423,15568,17423,15792
9993,13257,9993,13257,9993
9993,13257,9993,13257,9993
9993,13257,9993,13257,9993
10033,961,2411,961,5518
10033,961,3312,961,5123
10033,961,16999,961,2411
10063,11099,3535,11099,820
10063,11099,17723,11099,4431
10063,11099,16007,11099,9657
10152,9813,6857,2442,6857
10152,9813,1528,9813,7848
10152,9813,6971,9813,945
10178,2442,945,1247,945
10178,9813,14525,9813,19086
10178,9813,14057,9813,6857
10185,7485,8668,7485,15045
10185,7485,3992,7485,8668
10185,7485,10185,7485,3992
10198,1924,1394,1924,7842
10198,1924,7842,1924,1394
10198,1924,16747,1924,5908
10265,6302,13800,6302,2117
10265,6302,10265,6302,2117
10265,6302,15468,6302,18744
10282,8102,5306,8102,5306
10282,8102,17187,8102,17187
10282,8102,17187,8102,10282
10377,16342,18812,16342,2256
10377,16342,354,16342,19394
10377,16342,1482,16342,17760
10389,961,17337,961,947
10389,961,13541,961,13541
10389,961,2283,961,2283
10424,4551,10830,4551,12349
10424,14962,17767,4551,6716
10424,14962,6716,14962,11288
10441,16342,9673,16342,850
10441,16342,8862,16342,12879
10441,16342,10662,16342,4422
10449,11058,2552,11058,17414
10449,11058,2552,11058,1943
10449,11058,19257,11058,11015
10457,9744,6282,12183,13554
10457,9744,5849,12183,30
10457,9744,5810,9744,7107
10486,13440,251,13440,2782
10486,4767,2782,13440,2782
10486,4767,11313,13440,6796
10511,2046,11324,2046,6503
10511,2046,14514,2046,3366
10511,2046,4442,2046,15670
10551,651,18598,651,14017
10551,651,10551,651,13458
10551,651,10551,651,13458
10627,9744,5849,12183,13353
10627,9744,13554,9744,6200
10627,9744,10457,9744,7107
10662,16342,10739,16342,4644
10662,16342,15189,16342,17059
10662,16342,1482,16342,11714
10739,16342,1037,16342,1037
10739,16342,4644,16342,4644
10739,16342,10739,16342,1053
10759,7814,19510,7814,5379
10759,7814,4538,7814,15293
10759,7814,5126,7814,858
10769,2278,7199,2278,13529
10769,2278,10769,2278,12092
10769,2278,14742,2278,14742
10785,16342,8862,16342,1053
10785,16342,10441,16342,18831
10785,16342,10377,16342,10441
10807,19154,17023,19154,17023
10807,19154,17023,19154,8378
10807,19154,6906,19154,17877
10830,14962,17767,14962,6716
10830,4551,11878,14962,8958
10830,4551,353,14962,5302
10857,19170,4929,19170,4929
10857,19170,4929,19170,4929
10857,19170,4929,19170,4929
10876,13457,18932,13457,15923
10876,11388,18932,5745,1915
10876,5745,2051,5745,18833
10887,2123,7871,2123,3678
10887,2123,5525,2123,3124
10887,2123,15117,2123,3124
10900,963,10900,963,2196
10900,963,17205,963,8998
10900,963,9389,963,9057
10913,16327,2551,16327,7280
10913,16327,1327,16327,10913
10913,16327,1358,16327,6456
11015,11058,4282,11058,6712
11015,11058,19257,11058,7632
11015,11058,13599,11058,19257
11024,11099,17723,11099,3535
11024,11099,17723,11099,16007
11024,11099,11024,11099,12632
11131,14393,18229,14393,13218
11131,14393,633,14393,14039
11131,14393,4785,14393,337
11274,651,12963,651,18598
11274,651,17796,651,17078
11274,651,17078,651,4559
11275,6302,15468,6302,2365
11275,6302,18744,6302,12349
11275,6302,10265,6302,15468
11288,14962,12349,4551,12349
11288,14962,17460,14962,10830
11288,14962,5302,14962,9646
11313,13440,6796,13440,4147
11313,13440,7394,13440,251
11313,13440,8076,4767,251
11324,2046,10511,2046,127
11324,2046,4442,2046,6902
11324,2046,9894,2046,4442
11404,651,17684,651,12963
11404,651,17078,651,771
11404,651,13011,651,16346
11469,963,17599,963,3930
11469,963,8923,963,9057
11469,963,10900,963,4705
11637,11291,16633,11291,16633
11637,11291,11637,11291,11637
11637,11291,11637,11291,11637
11714,16342,13143,16342,6686
11714,16342,354,16342,10785
11714,16342,1037,16342,12879
11731,9822,11731,9822,11731
11731,9822,11731,9822,11731
11731,9822,11731,9822,11731
11733,7814,10759,7814,5126
11733,7814,5126,7814,10759
11733,7814,937,7814,15293
11751,2278,15993,2278,2703
11751,2278,7199,2278,10769
11751,2278,11751,2278,2703
11762,11099,5880,11099,5880
11762,11099,15942,11099,16403
11762,11099,11762,11099,17723
11823,963,8998,2278,12092
11823,963,3345,963,4212
11823,963,18967,963,9057
11878,14962,9646,14962,6716
11878,14962,353,14962,9646
11878,4551,8958,14962,10830
11895,16342,12879,16342,10441
11895,16342,9673,16342,18831
11895,16342,19394,16342,12879
11902,6302,13800,6302,18719
11902,6302,13597,6302,13800
11902,6302,15468,6302,2365
11907,9744,2534,9744,19000
11907,9744,7519,12183,19000
11907,9744,5849,9744,2534
11957,16786,11957,16786,11957
11957,16786,11957,16786,11957
11957,16786,11957,16786,11957
12092,2278,4647,2278,17815
