144,3151,1596,3151,466
145,102,3399,102,855
145,1751,575,1885,3630
145,1751,7,3718,725
148,102,95,102,204
148,1359,41,1359,651
148,102,638,102,375
149,1338,3682,1338,1525
149,1338,1031,1338,122
149,1338,691,1338,0
150,1338,47,1338,1692
150,568,3045,2320,1868
150,1338,2232,1338,1712
151,1359,280,568,3370
151,1359,236,1359,2795
151,1359,1238,866,3956
152,1359,3196,1571,606
152,1359,1386,1359,4803
152,1359,2412,1359,2080
153,68,3618,68,1104
153,68,483,68,3045
153,68,1127,68,225
157,1338,2905,1885,4775
157,1859,7,102,125
157,1859,478,68,248
162,68,489,3151,3145
162,68,51,568,1104
162,68,1077,68,2671
164,1441,1276,1441,4383
164,1441,3514,1441,1516
164,1441,1597,1441,1597
167,2104,222,2104,77
167,2104,289,2104,77
167,2104,45,2104,420
168,1751,116,1751,1026
168,1751,2958,1751,1384
168,1751,390,1751,145
169,102,1077,102,3497
169,102,539,3151,4448
169,102,797,2319,1770
171,1885,4389,1338,949
171,1885,1548,1338,2263
171,1885,4196,1885,391
172,68,417,68,338
172,1248,342,1338,949
172,556,317,1248,2376
173,1571,4655,1571,948
173,1571,15,4258,938
173,1571,1377,1571,118
174,1248,214,1248,255
174,1248,174,1248,2287
174,1248,2587,556,703
175,1885,3220,1885,2679
175,1885,718,68,442
175,1885,3220,1885,202
176,1751,18,1359,4757
176,1751,3512,1859,3811
176,1751,1819,1751,116
177,762,3683,762,806
177,68,2949,68,4404
177,762,813,762,4694
178,102,434,102,946
178,102,947,3425,874
178,102,1729,102,1306
179,68,4386,102,1024
179,68,3119,568,280
179,68,1103,68,4912
180,102,1243,102,672
180,862,2581,862,181
180,4258,180,862,1995
181,862,339,1041,942
181,862,689,862,3867
181,862,844,862,20
182,1885,2811,1885,1333
182,2914,196,2104,2953
182,2914,2218,1359,677
183,3151,391,1885,1364
183,3151,3470,3151,125
183,3151,2161,3151,4027
186,862,2023,862,2061
186,68,2749,68,2628
186,4258,476,4258,93
187,1751,390,1751,3161
187,1751,1323,556,1457
187,1751,2358,1859,1527
188,866,3523,866,2274
188,866,1853,866,2115
188,866,1930,866,3913
190,866,905,866,2089
190,866,2777,866,837
190,866,973,866,16
192,568,4023,568,373
192,2319,924,862,4242
192,68,0,1332,679
193,102,978,102,4886
193,862,4406,1338,3033
193,102,1055,102,3035
195,1441,685,68,2037
195,1441,195,1441,1597
195,1441,3206,1441,69
196,2914,207,2914,1025
196,2104,196,2914,207
196,2104,2397,2104,81
197,762,272,762,3733
197,762,2330,762,5092
197,762,2952,762,2002
199,3718,1403,3718,1341
199,3718,598,3718,984
199,3718,963,3718,112
200,1441,224,2104,1459
200,556,3871,556,991
200,1441,3803,1441,2772
201,4233,45,4233,4806
201,4233,2266,4233,5191
201,4233,3400,556,2536
202,3151,1186,68,326
202,1248,823,1248,378
202,1885,1333,1885,3345
204,102,832,102,4386
204,1248,1428,68,2665
204,2319,1219,2319,3135
207,2914,2079,2914,2382
207,2914,1723,3718,10
207,2914,755,2914,1307
209,1571,118,1571,221
209,1571,1579,1571,583
209,1571,3189,1571,3861
210,1885,1265,1885,1548
210,1885,1732,1885,232
210,1885,495,1885,3874
211,2319,1522,1041,924
211,2319,192,568,3093
211,2319,296,2319,902
212,1338,2002,1248,1062
212,1338,300,1338,1229
212,1338,2483,1338,1712
214,1248,2661,1248,513
214,1248,2244,1248,1550
214,862,181,862,2196
215,862,844,862,539
215,3151,1975,3151,2996
215,3151,36,4258,712
216,568,3732,568,1079
216,568,3155,568,2426
216,568,2745,568,4833
217,1338,300,1338,2198
217,1338,4621,1338,6
217,1338,2263,1338,1116
218,2914,151,2914,392
218,2914,2693,68,1477
218,2914,1553,2914,392
219,3576,3481,3576,705
219,1041,1676,862,4406
219,1041,1017,1041,219
221,1571,1480,1571,977
221,1571,880,1248,683
221,1571,2640,1571,799
222,2104,2652,2104,420
222,2104,752,2104,311
222,2104,1326,762,3647
224,1441,979,1441,2074
224,1441,3206,1441,224
224,2914,2218,1359,472
225,68,4032,68,83
225,68,3556,1885,202
225,68,2628,68,2949
228,1751,1728,102,2891
228,68,114,568,1649
228,1751,1819,1751,2958
229,2104,2953,2104,3296
229,1359,4803,1359,1386
229,2104,4812,2104,1412
230,68,1212,68,1501
230,68,54,68,1765
230,102,630,102,49
231,4058,48,4233,201
231,4058,48,4058,1285
231,4058,1388,4058,949
232,1885,3078,1885,1548
232,1885,4112,68,711
232,4058,231,4058,1285
233,1441,1129,1441,4383
233,2914,2382,2914,42
233,1332,298,3576,873
235,3151,466,1359,152
235,3151,1186,102,1113
235,3151,215,3151,1444
236,1359,974,1359,152
236,1359,1573,1359,250
236,1359,2122,1359,280
238,866,1564,866,837
238,1359,1367,1359,41
238,866,238,1359,3252
240,556,2263,1338,2905
240,556,1251,762,2492
240,556,1961,556,1251
242,102,104,4258,93
242,102,947,3425,3692
242,1248,5092,862,2459
244,2319,32,2319,3135
244,2319,3498,2319,902
244,68,1024,102,2201
245,1859,56,4453,4396
245,1859,2245,1859,338
245,1859,3860,1859,966
246,2320,1640,2320,60
246,1248,890,1248,2699
246,4258,2747,4258,15
247,2320,1329,2320,1085
247,2320,2225,2320,3236
247,2320,290,68,1354
248,68,40,68,1455
248,68,228,102,1254
248,68,377,1041,0
249,102,7,1751,1026
249,102,60,1338,3132
249,102,3221,102,794
250,1359,1772,1571,3196
250,1359,33,102,2792
250,1359,41,1359,1373
254,4233,640,4233,5191
254,4233,2213,4233,5191
254,4233,45,4233,3342
255,102,2699,1248,1143
255,102,1726,862,791
255,1248,96,1571,1480
258,1751,187,1751,129
258,1751,26,68,133
258,1751,3912,1751,410
261,762,641,762,197
261,762,2591,762,4321
261,762,449,762,3069
262,1338,572,1338,60
262,1338,14,762,641
262,1338,342,1248,4671
263,556,426,556,108
263,556,221,1571,1579
263,556,1536,556,3484
264,2104,77,2104,100
264,2104,282,2104,2652
264,2104,823,2104,289
267,1859,673,4453,1467
267,1859,3505,68,3505
267,1859,739,4233,2014
269,3151,183,3151,1538
269,102,555,102,1444
269,2320,31,862,924
270,102,434,568,4397
270,102,1513,102,5
270,102,502,102,1113
271,3718,963,3718,4066
271,3718,1447,3718,1723
271,3718,21,1359,1989
272,1751,1323,556,452
272,1751,423,1751,5137
272,1751,116,1751,1193
273,102,3174,102,832
273,102,4500,102,1880
273,102,339,1041,958
274,1885,391,3151,848
274,1885,110,2104,4812
274,1885,1483,1885,391
275,68,1117,68,2693
275,68,3147,1859,3232
275,68,1788,68,186
276,762,924,862,186
276,762,19,2319,2288
276,762,1626,762,3992
277,2914,1025,2914,218
277,1359,949,1359,911
277,2914,1373,2914,277
279,68,54,68,610
279,68,730,2319,691
279,68,225,102,693
280,1359,2412,1359,998
280,568,291,1338,3345
280,1359,2412,1359,974
281,762,58,862,791
281,762,5184,762,2453
281,1248,172,68,3312
282,2104,21,2914,1194
282,2104,2953,1359,4477
282,2104,3296,2104,752
283,568,4652,568,3731
283,568,434,568,702
283,568,3269,568,373
284,866,621,866,238
284,1441,69,1338,1843
284,866,64,866,3007
285,3576,2289,3576,416
285,3576,4006,3576,943
285,3576,3034,3576,5104
286,1571,3075,1571,880
286,1571,2112,1571,70
286,1571,148,1359,720
288,3151,1596,3151,539
288,102,4032,68,1317
288,102,3497,102,1709
289,2104,1455,1751,2097
289,2104,311,2104,196
289,2104,162,68,1550
290,3151,2768,3151,3224
290,102,375,2320,17
290,2320,1920,2320,1335
291,1338,3069,862,2505
291,568,3583,568,1016
291,568,3284,68,2160
296,2319,1219,2319,2109
296,2319,3546,2319,1249
296,2319,3368,2319,1419
298,3576,2358,1859,986
298,3576,3228,3576,976
298,3576,67,1885,1169
300,1338,1692,1338,2376
300,1338,2595,1338,2769
300,1338,1116,1885,794
301,4233,375,2320,247
301,4233,1352,4233,640
301,4233,19,4233,2213
302,866,4541,866,4352
302,866,1930,866,3007
302,866,1189,866,757
304,3425,1485,3425,279
304,3425,4945,3425,279
304,3425,2238,3425,852
305,1885,1897,68,1358
305,1885,391,2320,3240
305,102,1050,102,1077
306,866,1686,866,2274
306,866,1904,866,2115
306,866,3900,866,3763
310,102,3174,102,1728
310,102,1709,102,5
310,102,141,1041,1591
311,2104,81,68,153
311,2104,1618,68,1428
311,556,418,556,311
315,1332,32,1332,1258
315,1332,1593,1332,1220
315,1332,1258,1332,1958
317,1248,1122,762,281
317,1248,96,1571,3907
317,556,2706,556,4106
324,556,2007,556,1812
324,556,452,556,1893
324,556,1457,762,2591
325,4058,124,102,43
325,4058,1285,1359,2950
325,4058,231,4058,1896
326,3576,131,3576,460
326,68,2431,568,3385
326,3576,3772,3576,3619
329,1751,2958,1751,3180
329,1751,1384,1859,3652
329,1751,423,1751,467
330,568,2903,102,3564
330,102,1547,68,491
330,68,3269,568,2903
331,1248,908,1248,281
331,1571,606,1571,1030
331,1571,3861,1571,99
332,762,3730,762,1195
332,762,1174,762,2974
332,762,332,762,3144
333,1359,3664,1359,2218
333,1359,779,3825,1351
333,1359,2122,1359,789
334,102,693,1751,1229
334,102,3331,102,696
334,1751,1113,102,885
338,68,4386,102,5
338,68,4231,68,2837
338,68,483,68,281
339,862,3253,762,272
339,862,1143,862,1995
339,102,83,102,2040
340,556,1659,556,2263
340,556,675,556,2723
340,556,14,556,3871
342,1338,413,1338,1174
342,1248,769,1751,116
342,1248,2152,2320,1352
343,556,841,556,2513
343,556,3865,556,258
343,556,1323,556,684
348,1332,3659,1332,679
348,1332,590,1332,2789
348,1332,2499,1332,3246
350,1441,4167,1441,1238
350,1441,4179,1441,1047
350,1441,2577,1441,768
351,4058,4684,4058,232
351,4058,53,4058,53
351,4058,4184,4058,325
352,102,1728,2104,823
352,68,5063,68,4231
352,68,4585,68,1227
355,1359,977,3825,1182
355,1571,355,3825,2145
355,1571,868,1571,476
358,1751,467,1751,2655
358,2320,4424,2320,3867
358,102,2206,102,1552
360,556,1323,1751,129
360,1885,2905,1338,4389
360,556,397,68,1318
363,1359,1367,1359,4803
363,1359,435,3825,3075
363,1359,2021,1359,517
369,1338,1618,68,4112
369,1338,2154,1338,619
369,1338,1746,1885,31
371,2104,1459,2104,11
371,2104,823,1248,1914
371,2104,140,556,2263
373,568,1395,568,3732
373,2914,1553,2914,1025
373,2914,196,2104,164
374,4453,1492,4453,673
374,4453,3338,4453,1331
374,4453,2364,4453,3376
375,1248,202,1885,2
375,4233,1417,4233,2266
375,4233,3342,4233,739
376,1248,246,1248,1062
376,1248,1254,1248,769
376,1248,1724,762,1941
377,68,442,68,3284
377,1041,4705,1041,2664
377,1041,1269,1041,4187
378,1248,880,4258,4205
378,1248,742,1248,202
378,1248,454,4233,3400
380,1338,450,1338,413
380,1338,19,762,4671
380,1338,1218,1338,572
381,102,1318,862,3249
381,102,3968,102,3331
381,102,539,862,874
385,2104,4812,2104,371
385,2104,932,2104,77
385,2104,289,2104,2953
387,1359,911,1359,387
387,1359,2614,1359,472
387,1359,1160,1359,369
390,1751,2097,1751,702
390,1751,50,762,2002
390,1751,1419,1751,1455
391,1885,1265,1885,2905
391,1248,1143,1248,2661
391,1248,242,3151,1262
392,2914,1373,2914,5133
392,2914,1597,1441,462
392,2914,950,2914,755
394,2914,277,2914,196
394,2914,4588,2914,1745
394,2914,2079,2914,448
397,556,317,2320,3045
397,556,108,556,1323
397,68,2671,68,693
399,762,924,1041,958
399,2320,1329,2320,1335
399,2320,4855,2320,1294
401,1859,3254,1859,3145
401,1859,157,1338,1218
401,1859,3717,1859,1384
408,1359,3758,1359,2105
408,1359,2950,1359,151
408,1359,1285,1359,229
409,1041,1356,1041,719
409,3718,1723,3718,984
409,1041,2052,862,4528
410,1751,103,1751,1
410,1751,3,1248,3
410,1751,1464,1751,3161
413,102,455,102,1828
413,1338,2483,1338,663
413,102,148,1571,4655
415,1751,912,1751,7
415,1751,334,102,228
415,1751,478,1441,1217
416,3576,5104,3576,3766
416,3151,583,1571,2899
416,3576,67,3576,3766
417,68,3618,68,4112
417,68,682,2104,81
417,68,1209,68,4326
418,556,720,1359,277
418,556,3929,556,1323
418,556,829,556,1791
420,2104,1728,2104,282
420,2104,3296,2104,4978
420,2104,289,2104,4812
421,102,104,4258,1262
421,102,0,102,2810
421,102,249,102,2376
422,556,665,556,482
422,556,1632,556,258
422,556,3929,556,3115
423,1751,1588,1751,534
423,1751,2977,1751,702
423,1751,437,68,204
424,102,2963,102,1431
424,102,2336,102,794
424,102,680,862,680
426,556,3017,556,2965
426,556,3928,556,108
426,556,610,762,1056
428,1441,224,2914,145
428,1441,4382,1441,83
428,1441,1044,866,52
431,102,521,102,1673
431,102,133,1041,1244
431,102,3796,102,860
433,102,1717,102,978
433,102,555,102,1513
433,102,890,1248,2551
434,568,3995,568,2426
434,102,95,102,1393
434,102,5,2104,3080
435,3825,513,3825,3668
435,3825,1083,2319,3195
435,1571,2799,1571,96
437,68,1897,1885,3874
437,68,99,68,186
437,1751,202,1248,174
442,68,3643,68,1889
442,68,1219,2319,1477
442,68,2837,68,610
445,102,1552,102,62
445,68,2594,68,4156
445,68,177,102,1702
448,2914,448,2914,22
448,2914,5133,2914,1194
448,2914,196,2914,98
449,568,736,568,103
449,762,1970,762,276
449,568,4265,568,1079
450,68,81,2104,282
450,68,3774,68,1385
450,1338,3033,762,3800
451,1041,1202,1041,792
451,1041,1790,1041,3719
451,1041,511,1041,1529
452,556,665,3718,963
452,556,2522,556,4000
452,556,397,556,703
454,1248,1980,1248,4787
454,1885,4936,1885,667
454,1441,1012,1338,157
455,102,818,102,0
455,102,4711,102,1521
455,102,560,1248,1302
457,1859,2358,68,858
457,1859,401,1859,3145
457,1859,802,1859,10
460,3576,3228,3576,2362
460,3576,1315,3576,976
460,3576,219,2319,2120
462,1885,104,1885,1116
462,1441,233,1332,1210
462,1441,1139,1441,1597
463,102,1085,2320,4674
463,102,352,102,892
463,102,711,102,3529
465,2104,2953,2104,1455
465,2104,2652,2104,4812
465,2104,752,2104,264
466,1359,408,1359,5133
466,3151,2634,3151,2996
466,3151,183,3151,489
467,1751,1113,102,2661
467,1751,1949,1751,2097
467,1751,7,1751,0
468,68,3643,68,3060
468,68,179,68,1521
468,68,1111,68,2053
469,2104,289,2104,264
469,2104,932,2104,110
469,2104,311,556,340
471,2914,42,866,945
471,2914,1462,2914,2382
471,2914,98,2914,3024
472,1359,1602,1359,1638
472,1359,21,3718,725
472,1359,152,1359,2080
474,1571,2899,1571,5011
474,1571,15,4258,36
474,1571,997,1571,269
475,866,64,762,4321
475,866,757,866,1099
475,866,1708,866,3248
476,4258,1145,862,2581
476,1571,1731,1571,2049
476,4258,93,1248,1506
478,1751,85,1751,222
478,68,1477,68,2944
478,1441,1053,1441,3015
482,556,1907,556,8
482,556,4432,556,8
482,556,108,556,1884
483,68,54,68,2774
483,68,1366,568,930
483,68,3958,68,501
484,102,1616,102,334
484,102,848,68,1366
484,102,230,68,2774
488,1332,1147,1332,2718
488,1332,2721,1332,999
488,1332,1958,1332,1324
489,68,702,1751,175
489,68,3512,68,478
489,4258,1584,4258,948
490,68,204,2319,204
490,68,338,1859,338
490,68,3284,568,1428
491,68,3388,568,921
491,68,1618,2104,142
491,68,1209,68,4405
495,68,3410,68,491
495,68,1111,68,1385
495,68,3156,68,3566
496,556,675,556,89
496,556,1099,866,4541
496,556,1323,556,841
497,1359,911,1359,277
497,568,1079,568,3882
497,568,4354,568,150
499,1859,1575,1859,2432
499,1859,2059,2104,140
499,1859,2441,1859,326
501,68,338,68,10
501,68,5043,68,1501
501,68,51,68,3505
502,102,4377,102,7
502,102,1981,102,1061
502,102,521,102,33
505,1571,2092,1571,3189
505,1338,2007,1338,1501
505,1571,96,1571,4430
509,2319,2109,2319,3
509,762,2330,762,1122
509,2319,3195,2319,2893
510,4233,454,1248,1009
510,4233,739,4233,5135
510,4233,1352,2320,290
511,1041,697,1041,1202
511,1041,4422,1041,49
511,1041,49,68,1539
512,762,806,762,959
512,762,2330,762,2002
512,762,210,1885,865
513,1248,376,1248,1428
513,3151,3466,3151,2768
513,3825,2799,1359,3252
514,1338,31,1338,6
514,556,3929,556,1536
514,556,675,556,1120
515,2319,211,2319,548
515,2319,1477,68,1186
515,2319,1249,2319,29
517,1359,965,1359,4477
517,1359,65,1359,1721
517,1359,517,1359,2105
521,102,133,68,3388
521,102,5115,102,2168
521,102,3564,102,1673
522,1885,2769,3425,2592
522,1885,2769,1338,101
522,1885,1169,1885,110
523,556,482,556,1893
523,556,418,556,1075
523,556,3959,556,1457
526,862,539,3151,235
526,862,3527,862,1318
526,862,740,862,3529
529,2914,218,2914,373
529,2914,601,568,3902
529,2914,950,2914,3024
530,68,10,1359,3758
530,68,122,1338,1581
530,68,1788,1441,2349
534,1751,26,102,62
534,1751,358,2320,1722
534,1751,5137,1751,415
535,1859,4664,1859,1384
535,1859,3232,1859,1812
535,1859,499,1859,2059
536,1885,46,1885,865
536,1885,149,1338,949
536,1885,4878,1885,2889
539,3151,391,862,2002
539,862,215,862,4650
539,862,1596,862,2853
544,1441,164,2104,945
544,1441,746,1441,3803
544,1441,840,1441,0
546,1332,1458,1332,3376
546,1332,897,1332,298
546,1332,348,1332,1775
548,2319,2120,2319,3195
548,2319,192,2319,32
548,2319,1934,2319,3195
549,1248,1173,1248,1980
549,2914,394,2914,448
549,1885,20,862,2376
551,866,16,866,3763
551,866,3110,866,4303
551,866,905,866,831
553,1338,553,1338,369
553,1338,413,102,288
553,1338,572,568,3751
555,102,1055,102,1725
555,102,1393,102,3292
555,102,95,68,3405
559,4058,325,4058,4684
559,4058,3333,4058,1558
559,866,4925,866,3511
560,102,375,102,3529
560,102,890,1248,1302
560,102,3968,102,3294
569,68,4576,68,1227
569,68,1008,568,114
569,68,4231,68,1514
572,568,1079,568,1112
572,568,3030,568,0
572,68,1521,102,317
575,1751,1026,68,530
575,1751,50,1751,5144
575,1751,3098,1751,1922
576,1248,994,1248,576
576,1248,1294,862,1676
576,1248,2587,556,1140
577,1338,4349,1338,69
577,1338,157,1338,4671
577,1338,1700,1338,1090
578,102,255,1571,2242
578,102,2173,68,3566
578,4453,2058,4453,56
579,4453,4396,4453,1281
579,4453,4193,4453,2670
579,4453,2058,4453,3111
583,3151,1262,68,3269
583,3151,1,1751,1384
583,1571,255,1571,2640
590,1332,3138,1332,3138
590,1332,3166,1332,2721
590,1332,3154,1332,134
591,1359,1373,1359,789
591,1359,2122,1359,1042
591,1359,1407,1359,2105
592,2320,1747,2320,2314
592,102,141,102,900
592,102,3043,102,1552
593,1338,4671,762,19
593,102,1547,102,1513
593,102,3136,102,4415
594,762,4349,862,3745
594,762,2974,1041,1353
594,762,58,762,2453
595,1041,792,1041,4422
595,1041,2724,1041,4685
595,1041,4422,1041,3719
596,68,1243,102,431
596,68,4585,68,569
596,68,2443,68,417
597,1859,2653,1859,3626
597,1859,3717,1859,3098
597,1859,3652,1859,2653
598,3718,4901,3718,4102
598,3718,4066,3718,10
598,3718,21,3718,1403
599,3718,1069,1248,1254
599,3718,409,3718,1447
599,3718,3557,3718,2206
600,1041,2211,1041,942
600,1041,4705,1041,958
600,1041,1071,1041,4685
601,2914,2079,2914,224
601,2914,4046,2914,3024
601,568,1976,1441,1555
603,2104,1412,2104,1455
603,2104,1455,2104,264
603,2104,289,2104,1605
606,1571,118,1571,99
606,1571,2518,1571,997
606,1571,3907,1571,4182
609,1248,2287,2320,58
609,1571,2112,1571,1
609,1571,2014,4233,1417
610,1751,258,556,1961
610,568,1016,568,3060
610,568,3370,568,3815
619,1338,553,1338,71
619,1338,157,1859,597
619,1338,6,1338,650
621,866,3007,866,4541
621,866,1564,866,915
621,866,2089,866,2276
622,102,1728,1751,3161
622,102,630,102,2578
622,102,1010,102,358
623,68,186,4258,489
623,68,2160,3151,269
623,1441,428,1441,1238
624,2914,182,2914,2153
